Month,US,NE,MW,S,W
2017-11-01,16.50663008687701,14.466783216783194,25.290697674418617,14.1654284299158,14.194065757818766
2017-12-01,10.26905829596413,9.957264957264963,9.959072305593466,7.5925036040365175,14.699792960662524
2018-01-01,7.996597192683971,6.35884973673554,9.356223175965663,6.3071297989031025,10.813999213527325
2018-02-01,12.005219660722064,10.865945045795195,11.650922177237941,12.476370510396965,12.78979907264295
2018-03-01,10.718897976754201,10.602205258693807,10.53791887125218,11.0586011342155,10.80879612374208
2018-04-01,13.192721257237384,12.266450040617388,11.101801424382057,12.382234185733504,17.034584253127303
2018-05-01,21.835708298407372,19.41510966693746,23.2166018158236,21.527138914443423,22.09642074506939
2018-06-01,24.689773213521608,22.55106294289287,25.81930912311781,25.22437411431272,24.095940959409596
2018-07-01,25.953529153879877,23.06390181972069,26.365264100268575,27.108727450024357,25.848265345024775
2018-08-01,20.556023588879526,19.10020449897751,20.077054794520564,20.729455216989855,21.444527177959774
2018-09-01,9.239543726235755,5.8076225045372105,13.996763754045311,3.8155802861685246,15.290412876137152
2018-10-01,16.223832528180353,10.811850711812241,14.725457570715477,14.651061985262249,23.015585357013403
2018-11-01,4.827315541601265,2.9782359679267008,-4.601701469450897,3.8611713665943586,15.870786516853913
2018-12-01,-1.830012200081331,-2.33190827827439,-10.090984284532679,-7.146047342563631,11.191335740072205
2019-01-01,-9.84639621898385,-10.281797410510297,-19.348508634222917,-13.97248495270852,2.76792051100072
2019-02-01,-8.621359223300969,-10.739767179872342,-8.783239323126493,-12.184873949579835,-2.9804727646454183
2019-03-01,-0.3110419906687578,-2.377300613496943,1.116872756282428,0.17021276595744697,-1.1436259670366866
2019-04-01,3.5805626598465423,-0.036179450072354916,4.487179487179513,2.3552894211576736,6.035837786859483
2019-05-01,-0.20639834881320201,-2.040816326530614,-1.2982456140350849,-3.179409538228601,6.580915345498061
2019-06-01,-5.55936856554564,-7.17687074829933,-5.103836677226329,-9.656733308185599,1.2488849241748383
2019-07-01,-3.3762617473024705,-4.848693259972491,-1.9482819695359446,-4.871499808208661,-0.6664647076643515
2019-08-01,-7.232704402515733,-8.24175824175825,-5.918003565062401,-10.63097514340346,-2.4524831391784203
2019-09-01,-8.458057779324758,-10.977701543739274,-8.090844570617465,-11.600306278713626,-2.2154779969650975
2019-10-01,-7.412538967786629,-10.41666666666666,-7.469180565627265,-12.665406427221171,1.885680612846214
2019-11-01,-1.9093972295020647,-4.263997033741202,-0.486420753952169,-4.42773600668337,4.060606060606058
2019-12-01,7.166528583264274,2.347791484281742,13.707451701931925,10.533910533910525,4.9999999999999964
2020-01-01,12.145041502839648,10.059422750424453,19.416058394160586,15.542228885557218,7.941988950276241
2020-02-01,4.75988100297491,4.669751787968036,3.7102473498233244,4.40191387559809,8.721751412429375
2020-03-01,-11.583463338533532,-9.033778476040847,-18.30374753451678,-14.44350042480883,-0.9867301803334289
2020-04-01,-33.827160493827165,-26.52913499819038,-43.41392998917359,-35.10140405616223,-26.178476134005336
2020-05-01,-35.229231299551884,-30.763888888888886,-36.50906505510132,-36.51290070367475,-33.48301992702778
2020-06-01,-24.563953488372086,-22.42579699523634,-24.48071216617211,-23.757828810020882,-24.37591776798824
2020-07-01,-21.61383285302594,-20.961329960245756,-23.518786127167637,-21.814516129032256,-17.8713022262885
2020-08-01,-18.00376647834274,-18.18862275449101,-20.50018946570669,-17.586649550706028,-13.764927718416095
2020-09-01,-16.61596958174904,-14.682080924855498,-20.038610038610045,-15.028150714595071,-14.463066418373675
2020-10-01,-19.229330340441443,-15.387596899224798,-19.74921630094044,-16.666666666666664,-21.659919028340095
2020-11-01,-20.229007633587795,-16.65375677769172,-20.244399185336043,-18.70629370629371,-22.568433313919627
2020-12-01,-16.196366447622715,-12.869362363919127,-16.62621359223301,-14.838990426457798,-17.62523191094621
2021-01-01,-9.388391118036607,-7.21172387196297,-8.63895680521598,-8.044982698961936,-11.45233525271913
2021-02-01,1.2576064908722167,3.5771704180064297,4.131175468483796,4.812098991750687,-5.293926599545286
2021-03-01,23.114247904719914,21.416234887737478,30.226943505552896,28.69910625620654,12.955326460481093
2021-04-01,51.33262260127932,38.42364532019706,76.91326530612241,56.97115384615385,36.66666666666666
2021-05-01,58.16923895689197,47.64292878635907,60.86226203807392,68.04187192118223,51.43459915611813
2021-06-01,51.92678227360308,45.914029286726496,48.575638506876224,55.257393209200444,48.85436893203883
2021-07-01,48.57536764705881,44.2615454961134,46.055739253660846,49.09747292418773,47.382101745265494
2021-08-01,49.5176848874598,45.79139981701738,46.9494756911344,50.10384215991694,47.48542274052478
2021-09-01,48.8828089375285,45.57362240289071,48.91356832448093,48.2670744138634,46.371552975326544
2021-10-01,56.785548865215354,54.55794777828673,56.0546875,59.48051948051947,50.42451088962719
2021-11-01,66.60287081339713,62.918215613382934,66.6496424923391,69.78494623655914,57.46521248589698
2021-12-01,57.19557195571954,55.109326193663556,51.96506550218339,56.310679611650485,56.64414414414416
2022-01-01,46.73258813413586,43.26683291770573,40.09812667261374,44.30856067732833,50.54190751445085
2022-02-01,43.910256410256416,40.00776096235934,37.01431492842537,44.381285526891126,45.610425240054866
2022-03-01,54.496596202078095,51.74253200568989,48.572487949573585,53.66512345679012,55.734712503802854
2022-04-01,50.440295878830575,47.90035587188614,42.46575342465756,48.851454823889725,53.54099324125771
2022-05-01,54.91251682368775,56.72554347826087,51.4792899408284,54.85525833638697,50.79409306213433
2022-06-01,60.367786937222576,60.537390741340225,65.35537190082644,63.70370370370371,52.20453952517609
2022-07-01,44.35508815341787,47.51188589540413,47.38033635187579,44.86336907644413,39.355001259763185
2022-08-01,25.990783410138253,32.224662692187,25.656827765163783,24.316845382220677,24.24017790956266
2022-09-01,18.86676875957121,16.040955631399314,19.87678339818419,13.92231007218975,24.764501735250384
